url,http_status,index_status
https://mysupermarketcompare.com/home-insurance/over-60s,200,not_indexed
https://mysupermarketcompare.com/home-insurance/providers,200,not_indexed
https://mysupermarketcompare.com/home-insurance/radon-in-homes,200,not_indexed
https://mysupermarketcompare.com/home-insurance/salary-to-buy,200,not_indexed
https://mysupermarketcompare.com/home-insurance/second-home-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/self-builds,200,not_indexed
https://mysupermarketcompare.com/home-insurance/shed-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/short-term-home-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/smart-home-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/student-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/subsidence-and-home-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/tenants-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/thatched-roof-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/timber-framed-buildings,200,not_indexed
https://mysupermarketcompare.com/home-insurance/unlimited-home-insurance,200,not_indexed
https://mysupermarketcompare.com/home-insurance/unoccupied-property,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/125cc,200,indexed
https://mysupermarketcompare.com/motorbike-insurance/125cc-policies,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/50cc-policies,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/advanced-motorcycle-training,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/cheapest-motorbikes-to-insure,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/classic-motorbikes,200,indexed
https://mysupermarketcompare.com/motorbike-insurance/electric-motorbike-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/european-cover,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/helmet-and-leather-cover,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/how-much-does-motorbike-insurance-cost,200,indexed
https://mysupermarketcompare.com/motorbike-insurance/imported-bikes,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/is-my-bike-insured,200,indexed
https://mysupermarketcompare.com/motorbike-insurance/learner-and-new-riders,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorbike-and-moped-licences,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorbike-insurance-groups,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorbike-modifications-and-your-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorbike-security-and-your-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorbike-warranty,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/motorcycle-mot,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/multi-bike-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/new-riders,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/off-road-motorbike-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/over-50s-motorcycle-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/pillion-cover,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/quad-bikes,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/scooter-insurance,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/short-term-cover,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/sidecars,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/sorn-my-bike,200,indexed
https://mysupermarketcompare.com/motorbike-insurance/three-wheelers,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/uk-bike-theft-hotspots,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/work-use,200,not_indexed
https://mysupermarketcompare.com/motorbike-insurance/young-riders,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/accident-only-cover,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/alternative-therapies-for-pets,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/benefits-of-pet-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/bird-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/cancellation,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/cat-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/cherry-eye,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/choosing-a-vet,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/co-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/cryptorchidism,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/dental-cover,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/dog-friendly-staycations,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/dog-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/excess,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/exclusives-terms-and-conditions,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/exotic-pets,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/french-bulldog,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/horse-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/horsebox-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/how-much-does-pet-insurance-cost,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/how-to-claim,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/insuring-an-older-pet,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/keeping-pets-safe-during-fireworks,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/labrador,200,indexed
https://mysupermarketcompare.com/pet-insurance/lifetime-pet-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/llama-and-alpaca-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/lost-pets,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/maximum-benefit-pet-insurance,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/medication,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/multi-pet,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/neutering,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/no-waiting-period,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/out-of-hours-emergency-vet-bills,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/pet-microchipping,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/pet-passport,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/safety-in-hot-weather,200,not_indexed
https://mysupermarketcompare.com/pet-insurance/small-pets-for-children,200,not_indexed
https://mysupermarketcompare.com/travel-insurance/spain,200,not_indexed
https://mysupermarketcompare.com/travel-insurance/thailand,200,not_indexed
https://mysupermarketcompare.com/van-insurance/delivery-drivers,200,not_indexed
https://mysupermarketcompare.com/van-insurance/self-employed,200,not_indexed
